search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
artificial intelligence,in,5830417418,ASA1 CA Fresher (Stat Audit),Deloitte,"Hyderabad, Telangana",Accounting & Finance Jobs,,,,,0,2026-08-06 17:51:37+00:00,"Audit Senior Assistant (CA Fresher) We are proud to have a culture that is collaborative and enables our people to develop and grow as professionals. We are investing in new innovations in data analytics and artificial intelligence using cutting-edge applications to differentiate our approach to audit. Join us as an Audit Senior Assistant, and you will help us to strengthen our reputation for quality and innovation. Work you’ll do As an Audit Senior Assistant in the audit practice, you will pro…",True,,2026-08-06,INR,India
artificial intelligence,in,5819622570,Assistant Professor of Decision Science,GLA University,"Mathura, Uttar Pradesh",Teaching Jobs,,,,,0,2026-07-29 15:20:50+00:00,"The Assistant Professor of Decision Sciences will be responsible for teaching undergraduate and postgraduate courses in areas such as Business Analytics, Statistics, Operations Research, Data Analytics, Artificial Intelligence for Business, Supply Chain Analytics, and Decision Support Systems. The role includes preparing course materials, developing and updating curriculum, mentoring students, supervising projects and internships, and supporting academic and examination activities. The incumben…",True,,2026-07-29,INR,India
artificial intelligence,in,5841754981,Assistant Professor - CSE,"Anand International College of Engineering, Jaipur","Jaipur, Rajasthan",IT Jobs,,,,,0,2026-08-14 16:34:06+00:00,"Assistant Professor - CSE Immediate joiner will be given preference Graduation - B.Tech/B.E. (CSE/IT/AI )Post-Graduation - M.Tech/M.E./M.S. (CSE/IT/Software Systems) any other computer science fiel dPh. D. in any Computer Science Fiel d Artificial Intelligence & Machine Learning, Internet of Things, Data Science, Cloud computing, Block Chain or AR/VR. Cyber Security, Algorithms, Information Systems, Full Stack Development, Java, OOPS Programming, Robotic s. Experience: As per AICTE Norms. Deliv…",True,,2026-08-14,INR,India
artificial intelligence,in,5838134007,Assistant Professor – BCA & MCA,Dayananda Sagar University,"Bangalore, Karnataka",Teaching Jobs,,full_time,,,0,2026-08-12 16:16:20+00:00,"Position Title: Assistant Professor & Course Coordinator – BCA & MCA Department: CDOE - Online Education Location: Dayananda Sagar University, Bengaluru Employment Type: Full-Time About Dayananda Sagar University: Dayananda Sagar University (DSU) is committed to excellence in teaching, research, innovation, and industry engagement. The School of Computer Applications offers undergraduate and postgraduate programs designed to prepare students for successful careers in the rapidly evolving field …",False,,2026-08-12,INR,India
artificial intelligence,in,5787964850,Assistant Professor- Computer Science and Engineering,Amity University,"Noida, Ghaziabad",IT Jobs,,,,,0,2026-07-04 17:06:15+00:00,"Amity University is a highly research-oriented, Innovation-driven and Inter-disciplinary University accredited by the NAAC with grade 'A' and ranked 22 by NIRF. It has over 35,000 students at its campus in Noida (Delhi NCR) . The University is ranked amongst the top 3% of universities globally and has the Highest US and UK accreditations . The large National and Global network of Amity Universities and Institutions provides immense opportunities for joint research and mobility through its stron…",False,,2026-07-04,INR,India
artificial intelligence,in,5822233177,Chartered Accountant,Tata Electronics,"Krishnagiri, Tamil Nadu",Accounting & Finance Jobs,,,,,0,2026-07-31 15:28:04+00:00,"About The Business Tata Electronics Private Limited (TEPL) is a greenfield venture of the Tata Group with expertise in manufacturing precision components. Tata Electronics (a wholly owned subsidiary of Tata Sons Pvt. Ltd.) is building India’s first AI-enabled state-of-the-art Semiconductor Foundry. This facility will produce chips for applications such as power management IC, display drivers, microcontrollers (MCU) and high-performance computing logic, addressing the growing demand in markets s…",True,,2026-07-31,INR,India
artificial intelligence,in,5845682818,Program Director,MIT World Peace University,India,Teaching Jobs,,,,,0,2026-08-18 05:07:48+00:00,"The Program Director – Computer Science & Engineering will provide strategic academic and administrative leadership for the CSE programme. The position will be responsible for ensuring academic excellence, curriculum relevance, faculty development, research productivity, student success, industry engagement, accreditation readiness and continuous improvement of the programme. The Program Director will work closely with the Dean, Heads of Departments, faculty members and other university leaders…",False,,2026-08-18,INR,India
artificial intelligence,in,5819622661,Research Faculty / Research Fellow In the Department of Computer Science and Allied Branches,Chennai Institute of Technology,"Chennai, Tamil Nadu",Scientific & QA Jobs,,,,,0,2026-07-29 15:20:55+00:00,"Research Faculty / Research Fellow (Computer Science and Engineering) The Research Fellow is expected to contribute to high-quality research, innovation, and technology development in emerging areas of Computer Science and Engineering . The candidate should possess a strong research background and be capable of developing innovative solutions through interdisciplinary research, industry collaboration, and funded research projects. Key Responsibilities Conduct research in emerging areas such as …",False,,2026-07-29,INR,India
artificial intelligence,in,5830417715,Assistant Professor of Computer Science,GLA University,"Mathura, Uttar Pradesh",Teaching Jobs,,,,,0,2026-08-06 17:52:05+00:00,"Role Summary: The ideal candidate will demonstrate a strong commitment to teaching and academic excellence and possess the ability to inspire and mentor students in diverse areas of Computer Science and Engineering . The role involves delivering high-quality instruction , contributing to curriculum development , and collaborating on departmental initiatives aimed at fostering innovation and industry-academia partnerships. Area of Expertise Core/Generic CSE Cyber Security Cloud and Dev Ops AIML …",True,,2026-08-06,INR,India
artificial intelligence,in,5845683039,Assistant Professor of Management,ADITYA SCHOOL OF BUSINESS MANAGEMENT,"Borivali West, Mumbai",Teaching Jobs,,full_time,,,0,2026-08-18 05:08:13+00:00,"Institution: Aditya School of Business Management (ASBM), Mumbai Position: Assistant Professor Employment Type: Full-Time Areas of Specialization Applications are invited in the following areas: Marketing Finance Human Resource Management Operations Management Business Analytics Artificial Intelligence Data Science Qualification & Experience Master’s Degree in Management or a relevant specialization from a recognized university/institution. 1–3 years of relevant academic, research and/or indust…",True,,2026-08-18,INR,India
artificial intelligence,in,5823898825,Management Trainee,Tata Electronics,India,IT Jobs,,,,,0,2026-08-01 17:34:26+00:00,"About The Business: Tata Electronics Private Limited (TEPL) is a greenfield venture of the Tata Group with expertise in manufacturing precision components. Tata Electronics (a wholly owned subsidiary of Tata Sons Pvt. Ltd.) is building India’s first AI-enabled state-of-the-art Semiconductor Foundry. This facility will produce chips for applications such as power management IC, display drivers, microcontrollers (MCU) and high-performance computing logic, addressing the growing demand in markets …",True,,2026-08-01,INR,India
artificial intelligence,in,5833434836,Enterprise Sales Specialist,Netweb Technologies India Ltd.,"Mumbai, Maharashtra",IT Jobs,,,,,0,2026-08-08 18:01:40+00:00," We're Hiring | Enterprise Sales | Mumbai Are you passionate about enterprise technology sales and excited to work with cutting-edge Data Center, AI, and High-Performance Computing solutions? We're looking for a dynamic Enterprise Sales Professional to join our growing team in Mumbai .  Location: Mumbai  Experience: 5 Years What We're Looking For: ✔️ 5 years of experience in Enterprise IT Sales with expertise in Servers, Storage, Workstations, Networking, or Data Center Solutions . ✔️ Proven su…",True,,2026-08-08,INR,India
artificial intelligence,in,5845682775,Inside Sales Executive,QpiAI,"Bangalore, Karnataka",Sales Jobs,,,,,0,2026-08-18 05:07:44+00:00,"About QpiAI QpiAI is one of India's leading deep-tech companies focused on Artificial Intelligence, Quantum Computing, and Optimization. Through QpiAI Explorer, we empower students and professionals with industry-relevant programs in AI and Quantum Computing, enabling them to build careers in the technologies shaping the future. We are looking for ambitious, target-driven Inside Sales Executives who are passionate about sales, learning emerging technologies, and helping learners make informed c…",True,,2026-08-18,INR,India
